"PubSID","SID","FullName","LastName","FirstName","Initials","DocCount"
"0036080953","7103314540","Dumont F.","Dumont","Francis J.","F.J.","48"
"0036273648","7005720318","Österborg A.","Österborg","Anders C.","A.C.","179"
"0036273648","7101926623","Mellstedt H.","Mellstedt","Håkan T.","H.T.","186"
"0036273648","35373258800","Keating M.","Keating","Michael J.","M.J.","597"
"0036528417","36051319900","Bayés M.","Bayés","M.","M.","981"
"0036528417","7004814115","Rabasseda X.","Rabasseda","Xavier","X.","231"
"0036528417","7005309041","Prous J.","Prous","Josep R.","J.R.","103"
"0142048670","7202124276","Maloney D.","Maloney","David G.","D.G.","249"
"0142048670","7006553085","SANDMAIER B.","SANDMAIER","BRENDA M.","B.M.","253"
"0142048670","7202865272","MacKinnon S.","MacKinnon","Stephen","S.","151"
"0142048670","7003386336","Shizuru J.A.","Shizuru","Judith A.","J.A.",""
"0036276657","55702404100","Rai K.","Rai","Kanti","K.","32"
"0036276657","55039245900","Hallek M.","Hallek","Michael J.","M.J.","538"
"0036273609","7102753706","HALE G.","HALE","Geoff Y.","G.Y.","139"
"0036275222","7402502878","Kennedy B.","Kennedy","Ben J.","B.J.","44"
"0036275222","7003666955","Hillmen P.","Hillmen","Peter","P.","171"
"0036277109","7102612356","Montserrat E.","Montserrat","Emili","E.","237"
"0036275123","7004292619","Dearden C.","Dearden","Claire E.","C.E.","120"
"0036275123","35374762200","Matutes E.","Matutes","Estella","E.","269"
"0036275123","7201417070","Catovsky D.","Catovsky","Daniel","D.","311"
"0035559387","7006024824","Morrison V.","Morrison","Vicki Anne","V.A.","101"
"84891604958","7003819360","Garside R.","Garside","R.","R.",""
"84891604958","12243985300","Round A.","Round","A.","A.",""
"84891604958","56274870700","Dalziel K.","Dalziel","K.","K.",""
"84891604958","7202988822","Stein K.","Stein","K.","K.",""
"84891604958","9636021800","Royle P.","Royle","P.","P.",""
"0036989987","7006070257","Ottmann O.","Ottmann","Oliver Gerhard","O.G.","222"
"0036989987","57192977289","Waßmann B.","Waßmann","Barbara","B.","40"
"0036989987","7103142731","Hoelzer D.","Hoelzer","Dieter F.","D.F.","423"
"0036179094","55892602500","Nabhan C.","Nabhan","Chadi","C.",""
"0036179094","7401609389","Rosen S.T.","Rosen","Steven T.","S.T.",""
"1842847321","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"1842847321","7402355305","O'Brien S.","O'Brien","Stephen G.","S.G.","56"
"1842847321","24400826900","Cortés J.","Cortés","Jörge Eduardo","J.E.","1022"
"1842847321","7006165074","Radich J.","Radich","Jerald P.","J.P.","268"
"0035178658","35372510200","O'Brien S.","O'Brien","Susan M.","S.M.","765"
"0035516174","7004199760","Ferrajoli A.","Ferrajoli","Alessandra","A.","213"
"0035516174","35372510200","O'Brien S.","O'Brien","Susan M.","S.M.","765"
"0035516174","35373258800","Keating M.","Keating","Michael J.","M.J.","597"
"0034864666","56962765700","Illidge T.","Illidge","Tim Martin","T.M.","129"
"0034864666","7005720093","Bayne M.C.","Bayne","M. C.","M.C.",""
"0034941907","7402412551","Simpson D.","Simpson","David R.","D.R.","31"
"0035967493","14030986600","Calne R.","Calne","Roy Yorke","R.Y.","127"
"0036434638","34975076700","Judson I.","Judson","Ian R.","I.R.","279"
"0036072285","35549338300","Baker D.E.","Baker","Danial E.","D.E.",""
"0036081738","7402671788","FLETCHER C.","FLETCHER","Christopher DM M","C.D.M.","435"
"0036081738","7202773947","BERMAN J.","BERMAN","JULES J.","J.J.","65"
"0036081738","35395023300","Corless C.","Corless","Christopher L.","C.L.","265"
"0036081738","57190183012","Gorstein F.","Gorstein","Fred","F.",""
"0036081738","16197855400","Lasota J.","Lasota","Jerzy P.","J.P.","120"
"0036081738","7004068681","Longley B.","Longley","B. Jack","B.J.","67"
"0036081738","7101638419","Miettinen M.","Miettinen","Markku M A","M.M.A.","313"
"0036081738","35876081000","Oâ€™Leary T.","Oâ€™Leary","Timothy J.","T.J.","90"
"0036081738","6602159341","REMOTTI H.","REMOTTI","Helen Elaine","H.E.","65"
"0036081738","7201760688","Rubin B.","Rubin","Brian P.","B.P.","196"
"0036081738","7004383611","Shmookler B.","Shmookler","Barry","B.",""
"0036081738","7005328590","SOBIN L.","SOBIN","Leslie H H","L.H.H.","142"
"0036081738","35418550000","WEISS S.","WEISS","Sharon Whelan","S.W.","117"
"0035990924","7404447084","Hill M.","Hill","Michelle M.","M.M.","65"
"0035990924","7101705621","HEMMINGS B.","HEMMINGS","Brian A.","B.A.","170"
"0035990893","7006688468","Fabbro D.","Fabbro","Doriano","D.","150"
"0035990893","7004552249","Ruetz S.","Ruetz","Stephan","S.","27"
"0035990893","7004383468","Buchdunger E.","Buchdunger","Elisabeth","E.","61"
"0035990893","6602206483","Cowan-Jacob S.","Cowan-Jacob","Sandra W.","S.W.","47"
"0035990893","6602419296","Fendrich G.","Fendrich","Gabriele","G.","33"
"0035990893","7801481387","Liebetanz J.","Liebetanz","Janis","J.",""
"0035990893","7004060036","Mestan J.","Mestan","Jürgen","J.","47"
"0035990893","7006123737","O'Reilly T.","O'Reilly","Terence M.","T.M.","50"
"0035990893","7003794917","Traxler P.","Traxler","Peter M.","P.M.","33"
"0035990893","7101623098","Chaudhuri B.","Chaudhuri","Bhabatosh S.","B.S.","34"
"0035990893","56628509900","Fretz H.","Fretz","Heinz","H.","32"
"0035990893","7201716281","Zimmermann J.","Zimmermann","Jürg","J.","46"
"0035990893","7403382646","Meyer T.","Meyer","Thomas J.","T.J.","178"
"0035990893","6603685735","Caravatti G.","Caravatti","Giorgio","G.","39"
"0035990893","7003462917","Furet P.","Furet","Pascal","P.","114"
"0035990893","7004457355","Manley P.","Manley","Paul William","P.W.","91"
"0036527429","7402923816","Cohen P.","Cohen","Philip","P.","213"
"0036463987","7004440097","Sawyers C.","Sawyers","Charles L.","C.L.","210"
"0036463948","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0036301863","7101638419","Miettinen M.","Miettinen","Markku M A","M.M.A.","313"
"0036301863","55354403700","El-Rifai W.","El-Rifai","Wa’el M.","W.M.","91"
"0036301863","7005328590","SOBIN L.","SOBIN","Leslie H H","L.H.H.","142"
"0036301863","16197855400","Lasota J.","Lasota","Jerzy P.","J.P.","120"
"0036301722","7402671788","FLETCHER C.","FLETCHER","Christopher DM M","C.D.M.","435"
"0036301722","7202773947","BERMAN J.","BERMAN","JULES J.","J.J.","65"
"0036301722","35395023300","Corless C.","Corless","Christopher L.","C.L.","265"
"0036301722","57190183012","Gorstein F.","Gorstein","Fred","F.",""
"0036301722","16197855400","Lasota J.","Lasota","Jerzy P.","J.P.","120"
"0036301722","7004068681","Longley B.","Longley","B. Jack","B.J.","67"
"0036301722","7101638419","Miettinen M.","Miettinen","Markku M A","M.M.A.","313"
"0036301722","57192662106","O'Leary T.J.","O’Leary","Timothy J.","T.J.",""
"0036301722","6602159341","REMOTTI H.","REMOTTI","Helen Elaine","H.E.","65"
"0036301722","7201760688","Rubin B.","Rubin","Brian P.","B.P.","196"
"0036301722","7004383611","Shmookler B.","Shmookler","Barry","B.",""
"0036301722","7005328590","SOBIN L.","SOBIN","Leslie H H","L.H.H.","142"
"0036301722","35418550000","WEISS S.","WEISS","Sharon Whelan","S.W.","117"
"0036019064","7003566854","Woolfrey J.R.","Woolfrey","John R.","J.R.",""
"0036019064","7004452488","Weston G.S.","Weston","G. S.","G.S.",""
"0036244517","6506638882","Countouriotis A.","Countouriotis","Athena","A.",""
"0036244517","7403336337","Moore T.B.","Moore","Theodore B.","T.B.",""
"0036244517","7403538239","Sakamoto K.","Sakamoto","Kathleen","K.","124"
"0036245352","7005638589","García-Manero G.","García-Manero","Guillermo","G.","567"
"0036245352","35371595000","Talpaz M.","Talpaz","Moshe","M.","310"
"0036245352","7202247267","Kantarjian H.","Kantarjian","Hagop","H.","1631"
"0036225236","7005164269","Radford I.R.","Radford","Ian R.","I.R.",""
"0036234952","8672554500","Sharifi N.","Sharifi","Nima","N.",""
"0036234952","7202375038","Steinman R.","Steinman","Richard A.","R.A.","36"
"0036546617","7004266079","O'Dwyer M.E.","O'Dwyer","Michael E.","M.E.",""
"0036546617","6602430644","La Rosée P.","La Rosée","Paul","P.","61"
"0036546617","6602733137","Nimmanapalli R.","Nimmanapalli","Ramadevi","R.","29"
"0036546617","7101784210","Bhalla K.","Bhalla","Kapil N.","K.N.","171"
"0036546617","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0035746356","57190089528","Cimoli G.","Cimoli","Guido","G.",""
"0035746356","6508378766","Bagnasco L.","Bagnasco","Luca","L.","20"
"0035746356","6505979309","Pescarolo M.","Pescarolo","Maria Pia","M.P.","7"
"0035746356","6602267316","Avignolo C.","Avignolo","Carlo","C.",""
"0035746356","6701544751","Melchiori A.","Melchiori","Antonella","A.","8"
"0035746356","6602757863","Pasa S.","Pasa","Stefania","S.",""
"0035746356","6602379874","Biasotti B.","Biasotti","Barbara","B.",""
"0035746356","57191952353","Taningher M.","Taningher","Maurizio","M.",""
"0035746356","7101871296","Parodi S.","Parodi","Silvio","S.","74"
"0035746557","6508041905","Gambacorti C.","Gambacorti","Carlo","C.",""
"0035749620","7003798165","Blanke. C.","Blanke.","Charles D.","C.D.","160"
"0035749620","7102490906","Eisenberg B.","Eisenberg","Burton L.","B.L.","91"
"0035749620","56214870600","Heinrich M.","Heinrich","Michael Charles","M.C.","190"
"0035383005","7102224432","Kurzrock R.","Kurzrock","Razelle","R.","299"
"0035383005","7202247267","Kantarjian H.","Kantarjian","Hagop","H.","1631"
"0035383005","35371595000","Talpaz M.","Talpaz","Moshe","M.","310"
"0036511584","7005419417","Parisi E.","Parisi","Ernesta","E.",""
"0036511584","7801473371","Draznin J.","Draznin","Julia","J.",""
"0036511584","6603875590","Stoopler E.","Stoopler","Eric","E.",""
"0036511584","7202029256","Schuster S.","Schuster","Stephen J.","S.J.","131"
"0036511584","13605387900","Porter D.","Porter","David L.","D.L.","157"
"0036511584","7004097244","Sollecito T.P.","Sollecito","Thomas P.","T.P.",""
"0036217230","7004266079","O'Dwyer M.","O'Dwyer","Michael","M.",""
"0036207093","16935364400","Kaeda J.","Kaeda","Jaspal Singh","J.S.","62"
"0036207093","7005052333","Chase A.","Chase","Andrew J.","A.J.","72"
"0036207093","35370038700","Goldman J.","Goldman","John M.","J.M.","424"
"0036125395","7006070257","Ottmann O.","Ottmann","Oliver Gerhard","O.G.","222"
"0036125395","7103142731","Hoelzer D.","Hoelzer","Dieter F.","D.F.","423"
"0037087531","56214870600","Heinrich M.","Heinrich","Michael Charles","M.C.","190"
"0037087531","7003798165","Blanke. C.","Blanke.","Charles D.","C.D.","160"
"0037087531","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0037087531","35395023300","Corless C.","Corless","Christopher L.","C.L.","265"
"0037075889","7006165074","Radich J.","Radich","Jerald P.","J.P.","268"
"0036189039","6505927809","Thambi P.","Thambi","Paul","P.","3"
"0036189039","7102791796","Sausville E.","Sausville","Edward A.","E.A.","286"
"0036216405","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0036240251","34568381100","Blagosklonny M.","Blagosklonny","Mikhail V.","M.V.","243"
"0035496607","7005199331","Bullock A.N.","Bullock","Alex N.","A.N.",""
"0035496607","36043863300","Fersht A.R.","Fersht","Alan R.","A.R.",""
"0036179862","7004266079","O'Dwyer M.E.","O'Dwyer","Michael E.","M.E.",""
"0036179862","7103136425","Mauro M.","Mauro","Michael J.","M.J.","80"
"0036179862","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0037186924","7202012485","Savage D.","Savage","David G.","D.G.","47"
"0037186924","7007054005","Antman K.","Antman","Karen Hamm S","K.H.S.","78"
"0036139993","7103136425","Mauro M.","Mauro","Michael J.","M.J.","80"
"0036139993","7004266079","O'Dwyer M.","O'Dwyer","Michael","M.",""
"0036139993","56214870600","Heinrich M.","Heinrich","Michael Charles","M.C.","190"
"0036139993","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0036134344","7101999061","Goel S.","Goel","Sanjay","S.",""
"0036134344","7103268298","Mani S.","Mani","Sridhar","S.","153"
"0036134344","7005661295","Pérez-Soler R.","Pérez-Soler","Román Perez","R.P.","128"
"0035207173","7102750415","Schiffer C.","Schiffer","Charles A.","C.A.","185"
"0035207448","7403423161","Griffin J.","Griffin","James D.","J.D.","200"
"0035210658","7202247267","Kantarjian H.","Kantarjian","Hagop","H.","1631"
"0035210658","35371595000","Talpaz M.","Talpaz","Moshe","M.","310"
"0035207172","7201471436","George D.","George","Daniel J.","D.J.","194"
"0035211136","55952821000","Demetri. G.","Demetri.","George Daniel","G.D.","255"
"0035735828","55628585658","Smith M.A.","Smith","M. A.","M.A.",""
"0035735828","15825080900","Court E.L.","Court","E. L.","E.L.",""
"0035735828","15825702900","Smith J.","Smith","John Graham","J.G.","19"
"0035179904","7004338441","Kalaycio M.","Kalaycio","Matt E.","M.E.","211"
"0035743340","6603316648","Sachsenmaier C.","Sachsenmaier","Christoph","C.",""
"0034806256","55800025000","Verweij J.","Verweij","Jaap W M","J.W.M.","520"
"0034806256","34975076700","Judson I.","Judson","Ian R.","I.R.","279"
"0034806256","35391370400","Van Oosterom A.","Van Oosterom","Allan T.","A.T.","201"
"0034828629","7102750415","Schiffer C.","Schiffer","Charles A.","C.A.","185"
"0034868065","35371595000","Talpaz M.","Talpaz","Moshe","M.","310"
"0034873546","35370038700","Goldman J.","Goldman","John M.","J.M.","424"
"0034861356","35376245800","Appelbaum F.","Appelbaum","Frederick R.","F.R.","498"
"0034861220","7004440097","Sawyers C.","Sawyers","Charles L.","C.L.","210"
"0035979656","7004383468","Buchdunger E.","Buchdunger","Elisabeth","E.","61"
"0035979656","7004385200","Matter A.","Matter","Alex","A.","18"
"0035979656","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0035934067","8260099900","Kalidas M.","Kalidas","M.","M.",""
"0035934067","7202247267","Kantarjian H.","Kantarjian","Hagop","H.","1631"
"0035934067","35371595000","Talpaz M.","Talpaz","Moshe","M.","310"
"33947529458","12240367100","Kline J.","Kline","Justin P.","J.P.","46"
"33947529458","35377459000","Larson R.","Larson","Richard A.","R.A.","355"
"44849122586","6507573925","Curbo S.","Curbo","Sophie","S.",""
"44849122586","26643640900","Karlsson A.","Karlsson","Anna Cecilia","A.C.","228"
"33748114785","14032062800","Roecker A.M.","Roecker","Andrew M.","A.M.",""
"33748114785","7401474080","Allison J.C.","Allison","Jeffery C.","J.C.",""
"33748114785","6603579732","Kisor D.","Kisor","David F.","D.F.","33"
"33747146790","6603579732","Kisor D.","Kisor","David F.","D.F.","33"
"33646550489","6602812937","Lech-Maranda E.","Lech-Maranda","E.","E.",""
"33646550489","7004132284","Korycka-Wołowiec A.","Korycka-Wołowiec","Anna","A.","42"
"33646550489","36048852000","Robak T.","Robak","Tadeusz","T.","522"
"0035724240","7004266079","O'Dwyer M.E.","O'Dwyer","Michael E.","M.E.",""
"0035724240","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0034876108","7102738672","Witte O.","Witte","Owen N.","O.N.","211"
"0034868659","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"0034942219","57193543518","Drummond M.W.","Drummond","M. W.","M.W.",""
"0034942219","7003662034","Holyoake T.","Holyoake","Tessa L.","T.L.","193"
"0035408513","7103025565","Druker B.","Druker","Brian J.","B.J.","345"
"34547202678","6602356431","Siehl J.","Siehl","Jan","J.",""
"34547202678","35419775700","Thiel E.","Thiel","Eckhard","E.","437"
"34447108810","36943858000","Ho Q.T.","Ho","Quoc T.","Q.T.",""
"34447108810","7404480701","Kuo C.","Kuo","Calvin","C.","95"
"34447321307","7004481051","Froehner M.","Froehner","Michael","M.","184"
"34447321307","7004086829","Hakenberg O.","Hakenberg","Oliver W.","O.W.","285"
"34447321307","7201423122","Wirth M.","Wirth","Manfred Peter","M.P.","323"
"34548850080","8914525200","Zhong H.","Zhong","Haizhen","H.","33"
"34548850080","7402066779","Bowen J.","Bowen","J. Phillip","J.P.","43"
"34249941592","7005082754","Escudier B.","Escudier","Bernard J.","B.J.","357"
"34247228121","8617439000","Bartsch R.","Bartsch","Rupert","R.","135"
"34247228121","7005274848","Wenzel C.","Wenzel","Catharina C.","C.C.","68"
"34247228121","7102986328","Zielinski C.","Zielinski","Christoph Carl","C.C.","389"
"34247228121","7006332650","Steger G.","Steger","Günther","G.","219"
"34047127376","55462183200","Östman A.","Östman","Arne","A.","143"
"34047127376","35479755300","Heldin - C.","Heldin -","Carl Henrik","C.H.","273"
"33947610173","35237608200","Longo R.","Longo","Raffaele","R.","51"
"33947610173","9037057400","Torino F.","Torino","Francesco","F.","49"
"33947610173","7102793536","Gasparini G.","Gasparini","Giampietro","G.","148"
"34248372373","8350612700","Sartore-Bianchi A.","Sartore-Bianchi","Andrea","A.",""
"34248372373","12809323000","Ricotta R.","Ricotta","R.","R.",""
"34248372373","9735273600","Cerea G.","Cerea","Giulio","G.","13"
"34248372373","12808861500","Maugeri M.R.","Maugeri","M. R.","M.R.",""
"34248372373","7005636240","Siena S.","Siena","S.","S.","198"
"34248512697","6701427203","Von Mehren M.","Von Mehren","Margaret Von","M.V.","139"
"33846262582","55580541400","Fletcher J.","Fletcher","Jonathan A.","J.A.","227"
"33846262582","7201760688","Rubin B.","Rubin","Brian P.","B.P.","196"
"33846875418","55019593500","Sosman J.","Sosman","Jeffrey Alan","J.A.","237"
"33846875418","6602302383","Puzanov I.","Puzanov","Igor","I.",""
"33846875418","55831975900","Atkins M.","Atkins","Michael B.","M.B.","256"
"33846853520","7201471436","George D.","George","Daniel J.","D.J.","194"
"33846203776","56232740200","Patel P.H.","Patel","Premal H.","P.H.",""
"33846203776","8321325800","Chadalavada R.S.V.","Chadalavada","Rajendrakumar S V","R.S.V.",""
"33846203776","7102911516","Chaganti R.S.K.","Chaganti","R. S K","R.S.K.",""
"33846203776","35433052300","Motzer R.","Motzer","Robert J.","R.J.","373"
"33846142512","55577462000","Collins S.","Collins","Sean","S.",""
"33846142512","7004277451","McKiernan J.","McKiernan","James M.","J.M.","228"
"33846142512","7005091341","Landman J.","Landman","Jaime M.","J.M.","277"
"34249686689","23103053700","Herbst R.","Herbst","Roy S.","R.S.","100"
"34047223606","6701442372","Hutson T.","Hutson","Thomas E.","T.E.","144"
"34047223606","35557059700","Sonpavde G.","Sonpavde","Guru P.","G.P.","287"
"34047223606","6507022436","Galsky M.","Galsky","Matthew David","M.D.","207"
"33847706486","15836914500","Feldman D.","Feldman","Darren R.","D.R.","88"
"33847706486","35433052300","Motzer R.","Motzer","Robert J.","R.J.","373"
"34047195479","16178831400","Speca J.","Speca","JoEllen","J.",""
"34047195479","16178766900","Yenser S.","Yenser","Sarah","S.",""
"34047195479","16177540900","Creel P.","Creel","Patricia","P.",""
"34047195479","7201471436","George D.","George","Daniel J.","D.J.","194"
"34047215913","7004331568","Dreicer R.","Dreicer","Robert","R.","184"
"33846621955","6507058554","Steeghs N.","Steeghs","Neeltje","N.",""
"33846621955","7007024843","Nortier J.W.R.","Nortier","Johan W R","J.W.R.",""
"33846621955","8735653600","Gelderblom H.","Gelderblom","Hans J J","H.J.J.","254"
"33846200478","7006039771","Bellmunt J.","Bellmunt","Joaquim","J.","311"
"33846200478","6507717152","Montagut C.","Montagut","Clara","C.","47"
"33846200478","6602518566","Albiol S.","Albiol","Santiago","S.",""
"33846200478","7004350110","Carles J.","Carles","Joan","J.","85"
"33846200478","6602160655","Maroto P.","Maroto","Pablo","P.","60"
"33846200478","6701315813","Orsola A.","Orsola","Anna","A.",""
"33846821872","35433052300","Motzer R.","Motzer","Robert J.","R.J.","373"
"33846821872","35420649200","Bukowski R.","Bukowski","Ronald M.","R.M.","274"
"33947669287","7005083027","Mellado B.","Mellado","Begoña","B.","75"
"33947669287","23008172800","Gascón P.","Gascón","Pere","P.","133"
"33846051511","6603894184","Rini B.","Rini","Brian I.","B.I.","337"
"33845439417","15137238300","Wetherbee S.L.","Wetherbee","Sandra L.","S.L.",""
"33751583518","7005689748","Cooney M.","Cooney","Matthew M.","M.M.","37"
"33751583518","6506413631","Van Heeckeren W.","Van Heeckeren","Willem J.","W.J.","11"
"33751583518","14009552300","Bhakta S.","Bhakta","Shyam","S.","11"
"33751583518","35285818600","Ortiz J.","Ortiz","José D.","J.D.","7"
"33751583518","7006149793","Remick S.","Remick","Scot C.","S.C.","138"
"33846084359","12139168700","Pouessel D.","Pouessel","Damien","D.",""
"33846084359","7006834179","Culine S.","Culine","Stéphane","S.","319"
"33750941018","7102823077","Herbst R.","Herbst","Roy S.","R.S.","238"
"34548158885","7005966039","Sledge G.","Sledge","George W.","G.W.","333"
"34548158885","55208975700","Rugo H.","Rugo","Hope S.","H.S.","288"
"34548158885","55090891700","Burstein H.","Burstein","Harold J.","H.J.","237"
"33750711391","8762665400","Larkin J.","Larkin","James Mg G","J.M.G.","171"
"33750711391","55514036200","Eisen T.","Eisen","Tim G G","T.G.G.","183"
"39049181210","17136556700","Yap T.","Yap","Timothyanthony","T.","81"
"39049181210","55514036200","Eisen T.","Eisen","Tim G G","T.G.G.","183"
"33750709669","15057118600","Schnadig I.D.","Schnadig","Ian D.","I.D.",""
"33750709669","7003798165","Blanke. C.","Blanke.","Charles D.","C.D.","160"
"33749451335","8953460200","Jacobsohn K.M.","Jacobsohn","Kenneth M.","K.M.",""
"33749451335","35431067900","Wood C.","Wood","Christopher G.","C.G.","320"
"33747197773","8502330100","Mancuso A.","Mancuso","Andrea Petricca","A.P.","85"
"33747197773","7006112509","Sternberg C.","Sternberg","Cora N.","C.N.","254"
"33748581389","6701464750","Van Spronsen D.","Van Spronsen","Dick Johan","D.J.","55"
"33748581389","7004968704","De Mulder P.","De Mulder","Pieter H M","P.H.M.","110"
"33748643613","7401827008","Cox M.C.","Cox","Michael C.","M.C.",""
"33748643613","55772993800","Dan T.D.","Dan","Tu D.","T.D.",""
"33748643613","35379638200","Swain S.","Swain","Sandra M.","S.M.","131"
"33746591262","7005602088","Morabito A.","Morabito","Alessandro","A.","123"
"33746591262","6602311094","De Maio E.","De Maio","Ermelinda","E.",""
"33746591262","35476851900","Di Maio M.","Di Maio","Massimo Di","M.D.","205"
"33746591262","7004037679","Normanno N.","Normanno","Nicola","N.","184"
"33746591262","7006973109","Perrone F.","Perrone","Francesco","F.","218"
"33748101399","7201492288","Gold J.S.","Gold","Jason S.","J.S.",""
"33748101399","7006076369","DeMatteo. R.","DeMatteo.","Ronald Paul","R.P.","403"
"33749052312","56418923200","Reddy K.","Reddy","Kesava","K.",""
"33749052312","35420649200","Bukowski R.","Bukowski","Ronald M.","R.M.","274"
"33747042577","7006145191","Schöffski P.","Schöffski","Patrick","P.","237"
"33747042577","55921802400","Dumez H.","Dumez","Herlinde","H.","74"
"33747042577","27171775700","Clement P.","Clement","P.","P.",""
"33747042577","8771697600","Hoeben A.","Hoeben","A.","A.",""
"33747042577","8298280800","Prenen H.","Prenen","Hans","H.","78"
"33747042577","18635757100","Wolter P.","Wolter","P.","P.",""
"33747042577","6602792294","Joniau S.","Joniau","S.","S.",""
"33747042577","7005082907","Roskams T.","Roskams","Tania A D","T.A.D.","325"
"33747042577","7006019341","Van Poppel H.","Van Poppel","Hein Van A M","H.V.A.M.","413"
"33745253801","7004700756","Pariente A.","Pariente","Alexandre","A.",""
"33745253801","6602391392","Etcharry F.","Etcharry","Francine","F.",""
"33745253801","6603455193","Cales V.","Cales","Valérie","V.",""
"33745253801","55534761800","Laborde Y.","Laborde","Yves","Y.",""
"33745253801","7201817580","Ferrari S.","Ferrari","Sylvie","S.",""
"33745253801","7005656157","Biour M.","Biour","Michel","M.",""
"33746127995","7203042247","Eto M.","Eto","Masatoshi","M.","142"
"33746127995","35353724600","Naito S.","Naito","Seiji","S.","474"
"33746261239","6506933577","Cabebe E.","Cabebe","Elwyn","E.",""
"33746261239","55926050300","Wakelee H.","Wakelee","Heather A.","H.A.","162"
"33646448005","35433052300","Motzer R.","Motzer","Robert J.","R.J.","373"
"33646448005","6505794110","Hoosen S.","Hoosen","Sakina","S.",""
"33646448005","7006304991","Bello C.","Bello","Carlo L.","C.L.","30"
"33646448005","26643353600","Christensen J.","Christensen","James G.","J.G.","124"
"33747114066","6507710326","Bleumer I.","Bleumer","Ivar","I.","11"
"33747114066","7004968704","De Mulder P.","De Mulder","Pieter H M","P.H.M.","110"
"33747114066","35430454700","Mulders P.","Mulders","Peter F A Mulders","P.F.A.M.","226"
"33645812143","15623453000","Tiseo M.","Tiseo","Marcello","M.","131"
"33645812143","7003343470","Franciosi V.","Franciosi","V.","V.",""
"33645812143","55981719200","Ardizzoni A.","Ardizzoni","Andrea","A.","210"
"33644840580","56232740200","Patel P.H.","Patel","P. H.","P.H.",""
"33644840580","7102911516","Chaganti R.S.K.","Chaganti","R. S K","R.S.K.",""
"33644840580","35433052300","Motzer R.","Motzer","Robert J.","R.J.","373"
"33645535119","6603894184","Rini B.","Rini","Brian I.","B.I.","337"
"33745005282","55574241461","Lee D.","Lee","David","D.",""
"33745005282","6603538643","Heymach J.","Heymach","John Victor","J.V.","205"
"84942194252","56828879800","Sudo K.","Sudo","Kazuki","K.",""
"84942194252","56828501800","Yamada Y.","Yamada","Yasuhide","Y.",""
"84953881828","6508323887","Waidmann O.","Waidmann","Oliver","O.",""
"84953881828","18736761800","Trojan J.","Trojan","Jörg","J.","76"
"84935027410","56425744500","Mazzola C.R.","Mazzola","Clarisse R.","C.R.",""
"84935027410","7201494674","Chin J.","Chin","Joseph","J.","230"
"84946235122","55777635800","Abdel-Rahman O.","Abdel-Rahman","Omar M.","O.M.","92"
"84946235122","56437730600","Elhalawani H.","Elhalawani","Hesham","H.",""
"84938840932","55037377300","Calvetti L.","Calvetti","Lorenzo","L.",""
"84938840932","54879746600","Pilotto S.","Pilotto","Sara","S.","44"
"84938840932","55798720300","Carbognin L.","Carbognin","Luisa","L.","28"
"84938840932","56680868500","Ferrara R.","Ferrara","Roberto","R.",""
"84938840932","56769951600","Caccese M.","Caccese","Mario","M.",""
"84938840932","7005488006","Tortora G.","Tortora","Giampaolo","G.","225"
"84938840932","6603264129","Bria E.","Bria","Emilio","E.","172"
"84937517268","6603689501","Aprile G.","Aprile","Giuseppe","G.","107"
"84937517268","55964943400","Ongaro E.","Ongaro","Elena","E.","14"
"84937517268","37092824600","Del Re M.","Del Re","Marzia","M.",""
"84937517268","55253663500","Lutrino S.","Lutrino","Stefania Eufemia","S.E.","15"
"84937517268","55661381400","Bonotto M.","Bonotto","Marta","M.","20"
"84937517268","57192310155","Ferrari L.","Ferrari","Laura","L.",""
"84937517268","56008171900","Rihawi K.","Rihawi","Karim","K.","21"
"84937517268","56917612000","Cardellino G.G.","Cardellino","Giovanni Gerardo","G.G.",""
"84937517268","56964085000","Pella N.","Pella","Nicoletta","N.",""
"84937517268","7006745103","Danesi R.","Danesi","Romano","R.","270"
"84937517268","23134776200","Fasola G.","Fasola","Gianpiero","G.","70"
"84922665326","7004331667","Reinmuth N.","Reinmuth","Niels","N.","91"
"84922665326","22035007600","Heigener D.","Heigener","David Felix","D.F.","75"
"84922665326","35290951200","Reck M.","Reck","Martin","M.","9"
"84928295481","13104755200","Thiel A.","Thiel","Alexandra","A.",""
"84928295481","7006565915","Ristimäki A.","Ristimäki","Ari P.","A.P.","180"
"84937032951","55986391500","Caglevic C.","Caglevic","Christian","C.",""
"84937032951","56720849700","Grassi M.","Grassi","Massimiliano","M.",""
"84937032951","6603093551","Raez L.","Raez","Luis E.","L.E.","94"
"84937032951","56721412800","Listi A.","Listi","Angela","A.",""
"84937032951","56261824100","Giallombardo M.","Giallombardo","Marco","M.",""
"84937032951","56721033300","Bustamante E.","Bustamante","Eva","E.",""
